"location_id","location_name","process_id","date","poll","unit","source","country","frequency","aggregation_function","threshold","exceedance_allowed_per_year","organization","standard_id","value","exceedance","year","exceedance_this_year","violation","gadm1_id"
"tendring_gbr.1_1_gb","Tendring","city_hour_mad",2019-04-21,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,133.4562025,1,2019,8,TRUE,"gbr.1_1"
"tendring_gbr.1_1_gb","Tendring","city_hour_mad",2019-04-21,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,133.4562025,1,2019,8,FALSE,"gbr.1_1"
"test valley_gbr.1_1_gb","Test Valley","city_background_hour_mad",2019-04-21,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,158.994925,1,2019,9,TRUE,"gbr.1_1"
"test valley_gbr.1_1_gb","Test Valley","city_background_hour_mad",2019-04-21,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,158.994925,1,2019,9,FALSE,"gbr.1_1"
"test valley_gbr.1_1_gb","Test Valley","city_hour_mad",2019-04-21,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,158.994925,1,2019,10,TRUE,"gbr.1_1"
"test valley_gbr.1_1_gb","Test Valley","city_hour_mad",2019-04-21,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,158.994925,1,2019,10,FALSE,"gbr.1_1"
"thurrock_gbr.1_1_gb","Thurrock","city_background_day_mad",2019-04-21,"pm10","µg/m3","aurn","GB","24-hour","mean",50,0,"WHO",13,62.8029583333333,1,2019,22,TRUE,"gbr.1_1"
"thurrock_gbr.1_1_gb","Thurrock","city_background_day_mad",2019-04-21,"pm10","µg/m3","aurn","GB","24-hour","mean",50,35,"UK",31,62.8029583333333,1,2019,22,FALSE,"gbr.1_1"
"thurrock_gbr.1_1_gb","Thurrock","city_day_mad",2019-04-21,"pm10","µg/m3","aurn","GB","24-hour","mean",50,0,"WHO",13,57.2030625,1,2019,23,TRUE,"gbr.1_1"
"thurrock_gbr.1_1_gb","Thurrock","city_day_mad",2019-04-21,"pm10","µg/m3","aurn","GB","24-hour","mean",50,35,"UK",31,57.2030625,1,2019,23,FALSE,"gbr.1_1"
"thurrock_gbr.1_1_gb","Thurrock","city_day_mad",2019-04-21,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,43.5833333333333,1,2019,21,TRUE,"gbr.1_1"
"torfaen_gbr.4_1_gb","Torfaen","city_background_hour_mad",2019-04-21,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,144.339005,1,2019,7,TRUE,"gbr.4_1"
"torfaen_gbr.4_1_gb","Torfaen","city_background_hour_mad",2019-04-21,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,144.339005,1,2019,7,FALSE,"gbr.4_1"
"torfaen_gbr.4_1_gb","Torfaen","city_hour_mad",2019-04-21,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,144.339005,1,2019,8,TRUE,"gbr.4_1"
"torfaen_gbr.4_1_gb","Torfaen","city_hour_mad",2019-04-21,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,144.339005,1,2019,8,FALSE,"gbr.4_1"
"walsall_gbr.1_1_gb","Walsall","city_background_hour_mad",2019-04-21,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,140.1168525,1,2019,5,TRUE,"gbr.1_1"
"walsall_gbr.1_1_gb","Walsall","city_background_hour_mad",2019-04-21,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,140.1168525,1,2019,5,FALSE,"gbr.1_1"
"walsall_gbr.1_1_gb","Walsall","city_hour_mad",2019-04-21,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,140.1168525,1,2019,6,TRUE,"gbr.1_1"
"walsall_gbr.1_1_gb","Walsall","city_hour_mad",2019-04-21,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,140.1168525,1,2019,6,FALSE,"gbr.1_1"
"warwick_gbr.1_1_gb","Warwick","city_background_hour_mad",2019-04-21,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,107.668015,1,2019,1,TRUE,"gbr.1_1"
"warwick_gbr.1_1_gb","Warwick","city_background_hour_mad",2019-04-21,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,107.668015,1,2019,1,FALSE,"gbr.1_1"
"warwick_gbr.1_1_gb","Warwick","city_day_mad",2019-04-21,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,25.2216666666667,1,2019,35,TRUE,"gbr.1_1"
"warwick_gbr.1_1_gb","Warwick","city_hour_mad",2019-04-21,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,107.668015,1,2019,2,TRUE,"gbr.1_1"
"warwick_gbr.1_1_gb","Warwick","city_hour_mad",2019-04-21,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,107.668015,1,2019,2,FALSE,"gbr.1_1"
"wealden_gbr.1_1_gb","Wealden","city_background_hour_mad",2019-04-21,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,147.99986625,1,2019,7,TRUE,"gbr.1_1"
"wealden_gbr.1_1_gb","Wealden","city_background_hour_mad",2019-04-21,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,147.99986625,1,2019,7,FALSE,"gbr.1_1"
"wealden_gbr.1_1_gb","Wealden","city_hour_mad",2019-04-21,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,147.99986625,1,2019,8,TRUE,"gbr.1_1"
"wealden_gbr.1_1_gb","Wealden","city_hour_mad",2019-04-21,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,147.99986625,1,2019,8,FALSE,"gbr.1_1"
"wigan_gbr.1_1_gb","Wigan","city_background_day_mad",2019-04-21,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,26.8166666666667,1,2019,37,TRUE,"gbr.1_1"
"wigan_gbr.1_1_gb","Wigan","city_background_hour_mad",2019-04-21,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,136.66179625,1,2019,5,TRUE,"gbr.1_1"
"wigan_gbr.1_1_gb","Wigan","city_background_hour_mad",2019-04-21,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,136.66179625,1,2019,5,FALSE,"gbr.1_1"
"wigan_gbr.1_1_gb","Wigan","city_day_mad",2019-04-21,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,26.8166666666667,1,2019,38,TRUE,"gbr.1_1"
"wigan_gbr.1_1_gb","Wigan","city_hour_mad",2019-04-21,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,136.66179625,1,2019,6,TRUE,"gbr.1_1"
"wigan_gbr.1_1_gb","Wigan","city_hour_mad",2019-04-21,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,136.66179625,1,2019,6,FALSE,"gbr.1_1"
"wirral_gbr.1_1_gb","Wirral","city_background_day_mad",2019-04-21,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,29.9833333333333,1,2019,29,TRUE,"gbr.1_1"
"wirral_gbr.1_1_gb","Wirral","city_background_hour_mad",2019-04-21,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,137.48502125,1,2019,7,TRUE,"gbr.1_1"
"wirral_gbr.1_1_gb","Wirral","city_background_hour_mad",2019-04-21,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,137.48502125,1,2019,7,FALSE,"gbr.1_1"
"wirral_gbr.1_1_gb","Wirral","city_day_mad",2019-04-21,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,29.9833333333333,1,2019,30,TRUE,"gbr.1_1"
"wirral_gbr.1_1_gb","Wirral","city_hour_mad",2019-04-21,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,137.48502125,1,2019,8,TRUE,"gbr.1_1"
"wirral_gbr.1_1_gb","Wirral","city_hour_mad",2019-04-21,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,137.48502125,1,2019,8,FALSE,"gbr.1_1"
"york_gbr.1_1_gb","York","city_background_day_mad",2019-04-21,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,32.9333333333333,1,2019,29,TRUE,"gbr.1_1"
"york_gbr.1_1_gb","York","city_day_mad",2019-04-21,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,29.8416666666667,1,2019,30,TRUE,"gbr.1_1"
"aberdeen_gbr.3_1_gb","Aberdeen","city_background_day_mad",2019-04-22,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.6,1,2019,7,TRUE,"gbr.3_1"
"aberdeen_gbr.3_1_gb","Aberdeen","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,120.987235,1,2019,5,TRUE,"gbr.3_1"
"aberdeen_gbr.3_1_gb","Aberdeen","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,120.987235,1,2019,5,FALSE,"gbr.3_1"
"aberdeen_gbr.3_1_gb","Aberdeen","city_day_mad",2019-04-22,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.6,1,2019,8,TRUE,"gbr.3_1"
"aberdeen_gbr.3_1_gb","Aberdeen","city_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,120.987235,1,2019,6,TRUE,"gbr.3_1"
"aberdeen_gbr.3_1_gb","Aberdeen","city_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,120.987235,1,2019,6,FALSE,"gbr.3_1"
"barnsley_gbr.1_1_gb","Barnsley","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,140.491045,1,2019,7,TRUE,"gbr.1_1"
"barnsley_gbr.1_1_gb","Barnsley","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,140.491045,1,2019,7,FALSE,"gbr.1_1"
"barnsley_gbr.1_1_gb","Barnsley","city_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,140.491045,1,2019,8,TRUE,"gbr.1_1"
"barnsley_gbr.1_1_gb","Barnsley","city_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,140.491045,1,2019,8,FALSE,"gbr.1_1"
"belfast_gbr.2_1_gb","Belfast","city_background_day_mad",2019-04-22,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,29.9791666666667,1,2019,25,TRUE,"gbr.2_1"
"belfast_gbr.2_1_gb","Belfast","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,138.98803375,1,2019,3,TRUE,"gbr.2_1"
"belfast_gbr.2_1_gb","Belfast","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,138.98803375,1,2019,3,FALSE,"gbr.2_1"
"belfast_gbr.2_1_gb","Belfast","city_day_mad",2019-04-22,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,29.9791666666667,1,2019,26,TRUE,"gbr.2_1"
"belfast_gbr.2_1_gb","Belfast","city_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,138.98803375,1,2019,4,TRUE,"gbr.2_1"
"belfast_gbr.2_1_gb","Belfast","city_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,138.98803375,1,2019,4,FALSE,"gbr.2_1"
"birmingham_gbr.1_1_gb","Birmingham","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,162.6747025,1,2019,7,TRUE,"gbr.1_1"
"birmingham_gbr.1_1_gb","Birmingham","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,162.6747025,1,2019,7,FALSE,"gbr.1_1"
"birmingham_gbr.1_1_gb","Birmingham","city_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,148.617388125,1,2019,8,TRUE,"gbr.1_1"
"birmingham_gbr.1_1_gb","Birmingham","city_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,148.617388125,1,2019,8,FALSE,"gbr.1_1"
"blackpool_gbr.1_1_gb","Blackpool","city_background_day_mad",2019-04-22,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,33.6605,1,2019,35,TRUE,"gbr.1_1"
"blackpool_gbr.1_1_gb","Blackpool","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,149.596425,1,2019,15,TRUE,"gbr.1_1"
"blackpool_gbr.1_1_gb","Blackpool","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,149.596425,1,2019,15,TRUE,"gbr.1_1"
"blackpool_gbr.1_1_gb","Blackpool","city_day_mad",2019-04-22,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,33.6605,1,2019,36,TRUE,"gbr.1_1"
"blackpool_gbr.1_1_gb","Blackpool","city_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,149.596425,1,2019,16,TRUE,"gbr.1_1"
"blackpool_gbr.1_1_gb","Blackpool","city_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,149.596425,1,2019,16,TRUE,"gbr.1_1"
"bournemouth_gbr.1_1_gb","Bournemouth","city_background_day_mad",2019-04-22,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,36.375,1,2019,31,TRUE,"gbr.1_1"
"bournemouth_gbr.1_1_gb","Bournemouth","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,118.49053125,1,2019,9,TRUE,"gbr.1_1"
"bournemouth_gbr.1_1_gb","Bournemouth","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,118.49053125,1,2019,9,FALSE,"gbr.1_1"
"bournemouth_gbr.1_1_gb","Bournemouth","city_day_mad",2019-04-22,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,36.375,1,2019,32,TRUE,"gbr.1_1"
"bournemouth_gbr.1_1_gb","Bournemouth","city_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,118.49053125,1,2019,10,TRUE,"gbr.1_1"
"bournemouth_gbr.1_1_gb","Bournemouth","city_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,118.49053125,1,2019,10,FALSE,"gbr.1_1"
"brighton and hove_gbr.1_1_gb","Brighton and Hove","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,127.93268625,1,2019,7,TRUE,"gbr.1_1"
"brighton and hove_gbr.1_1_gb","Brighton and Hove","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,127.93268625,1,2019,7,FALSE,"gbr.1_1"
"brighton and hove_gbr.1_1_gb","Brighton and Hove","city_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,127.93268625,1,2019,8,TRUE,"gbr.1_1"
"brighton and hove_gbr.1_1_gb","Brighton and Hove","city_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,127.93268625,1,2019,8,FALSE,"gbr.1_1"
"bristol_gbr.1_1_gb","Bristol","city_background_day_mad",2019-04-22,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.8041666666667,1,2019,43,TRUE,"gbr.1_1"
"bristol_gbr.1_1_gb","Bristol","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,124.72501375,1,2019,7,TRUE,"gbr.1_1"
"bristol_gbr.1_1_gb","Bristol","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,124.72501375,1,2019,7,FALSE,"gbr.1_1"
"bristol_gbr.1_1_gb","Bristol","city_day_mad",2019-04-22,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.8041666666667,1,2019,44,TRUE,"gbr.1_1"
"bristol_gbr.1_1_gb","Bristol","city_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,124.72501375,1,2019,8,TRUE,"gbr.1_1"
"bristol_gbr.1_1_gb","Bristol","city_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,124.72501375,1,2019,8,FALSE,"gbr.1_1"
"canterbury_gbr.1_1_gb","Canterbury","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,112.3890925,1,2019,7,TRUE,"gbr.1_1"
"canterbury_gbr.1_1_gb","Canterbury","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,112.3890925,1,2019,7,FALSE,"gbr.1_1"
"canterbury_gbr.1_1_gb","Canterbury","city_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,112.3890925,1,2019,8,TRUE,"gbr.1_1"
"canterbury_gbr.1_1_gb","Canterbury","city_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,112.3890925,1,2019,8,FALSE,"gbr.1_1"
"cardiff_gbr.4_1_gb","Cardiff","city_background_day_mad",2019-04-22,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,28.025,1,2019,37,TRUE,"gbr.4_1"
"cardiff_gbr.4_1_gb","Cardiff","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,126.683295,1,2019,7,TRUE,"gbr.4_1"
"cardiff_gbr.4_1_gb","Cardiff","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,126.683295,1,2019,7,FALSE,"gbr.4_1"
"cardiff_gbr.4_1_gb","Cardiff","city_day_mad",2019-04-22,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,28.025,1,2019,38,TRUE,"gbr.4_1"
"cardiff_gbr.4_1_gb","Cardiff","city_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,126.683295,1,2019,8,TRUE,"gbr.4_1"
"cardiff_gbr.4_1_gb","Cardiff","city_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,126.683295,1,2019,8,FALSE,"gbr.4_1"
"carlisle_gbr.1_1_gb","Carlisle","city_day_mad",2019-04-22,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.1666666666667,1,2019,13,TRUE,"gbr.1_1"
"central bedfordshire_gbr.1_1_gb","Central Bedfordshire","city_day_mad",2019-04-22,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,31.5416666666667,1,2019,23,TRUE,"gbr.1_1"
"chesterfield_gbr.1_1_gb","Chesterfield","city_background_day_mad",2019-04-22,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.4083333333333,1,2019,35,TRUE,"gbr.1_1"
"chesterfield_gbr.1_1_gb","Chesterfield","city_day_mad",2019-04-22,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,26.5791666666667,1,2019,36,TRUE,"gbr.1_1"
"christchurch_gbr.1_1_gb","Christchurch","city_day_mad",2019-04-22,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,42.75,1,2019,25,TRUE,"gbr.1_1"
"cornwall_gbr.1_1_gb","Cornwall","city_day_mad",2019-04-22,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,32.125,1,2019,11,TRUE,"gbr.1_1"
"coventry_gbr.1_1_gb","Coventry","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,135.98824625,1,2019,7,TRUE,"gbr.1_1"
"coventry_gbr.1_1_gb","Coventry","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,135.98824625,1,2019,7,FALSE,"gbr.1_1"
"coventry_gbr.1_1_gb","Coventry","city_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,135.98824625,1,2019,8,TRUE,"gbr.1_1"
"coventry_gbr.1_1_gb","Coventry","city_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,135.98824625,1,2019,8,FALSE,"gbr.1_1"
"derry_gbr.2_1_gb","Derry","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,148.330405,1,2019,1,TRUE,"gbr.2_1"
"derry_gbr.2_1_gb","Derry","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,148.330405,1,2019,1,FALSE,"gbr.2_1"
"derry_gbr.2_1_gb","Derry","city_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,148.330405,1,2019,2,TRUE,"gbr.2_1"
"derry_gbr.2_1_gb","Derry","city_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,148.330405,1,2019,2,FALSE,"gbr.2_1"
"dumfries and galloway_gbr.3_1_gb","Dumfries and Galloway","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,148.2634225,1,2019,15,TRUE,"gbr.3_1"
"dumfries and galloway_gbr.3_1_gb","Dumfries and Galloway","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,148.2634225,1,2019,15,TRUE,"gbr.3_1"
"dumfries and galloway_gbr.3_1_gb","Dumfries and Galloway","city_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,148.2634225,1,2019,16,TRUE,"gbr.3_1"
"dumfries and galloway_gbr.3_1_gb","Dumfries and Galloway","city_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,148.2634225,1,2019,16,TRUE,"gbr.3_1"
"east cambridgeshire_gbr.1_1_gb","East Cambridgeshire","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,144.59470375,1,2019,11,TRUE,"gbr.1_1"
"east cambridgeshire_gbr.1_1_gb","East Cambridgeshire","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,144.59470375,1,2019,11,TRUE,"gbr.1_1"
"east cambridgeshire_gbr.1_1_gb","East Cambridgeshire","city_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,144.59470375,1,2019,12,TRUE,"gbr.1_1"
"east cambridgeshire_gbr.1_1_gb","East Cambridgeshire","city_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,144.59470375,1,2019,12,TRUE,"gbr.1_1"
"eastbourne_gbr.1_1_gb","Eastbourne","city_background_day_mad",2019-04-22,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,40.1810416666667,1,2019,47,TRUE,"gbr.1_1"
"eastbourne_gbr.1_1_gb","Eastbourne","city_day_mad",2019-04-22,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,40.1810416666667,1,2019,48,TRUE,"gbr.1_1"
"edinburgh_gbr.3_1_gb","Edinburgh","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,131.021865,1,2019,5,TRUE,"gbr.3_1"
"edinburgh_gbr.3_1_gb","Edinburgh","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,131.021865,1,2019,5,FALSE,"gbr.3_1"
"edinburgh_gbr.3_1_gb","Edinburgh","city_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,131.021865,1,2019,6,TRUE,"gbr.3_1"
"edinburgh_gbr.3_1_gb","Edinburgh","city_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,131.021865,1,2019,6,FALSE,"gbr.3_1"
"fermanagh_gbr.2_1_gb","Fermanagh","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,147.0893275,1,2019,5,TRUE,"gbr.2_1"
"fermanagh_gbr.2_1_gb","Fermanagh","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,147.0893275,1,2019,5,FALSE,"gbr.2_1"
"fermanagh_gbr.2_1_gb","Fermanagh","city_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,147.0893275,1,2019,6,TRUE,"gbr.2_1"
"fermanagh_gbr.2_1_gb","Fermanagh","city_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,147.0893275,1,2019,6,FALSE,"gbr.2_1"
"glasgow_gbr.3_1_gb","Glasgow","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,139.44302375,1,2019,7,TRUE,"gbr.3_1"
"glasgow_gbr.3_1_gb","Glasgow","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,139.44302375,1,2019,7,FALSE,"gbr.3_1"
"glasgow_gbr.3_1_gb","Glasgow","city_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,139.44302375,1,2019,8,TRUE,"gbr.3_1"
"glasgow_gbr.3_1_gb","Glasgow","city_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,139.44302375,1,2019,8,FALSE,"gbr.3_1"
"herefordshire_gbr.1_1_gb","Herefordshire","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,138.60760375,1,2019,9,TRUE,"gbr.1_1"
"herefordshire_gbr.1_1_gb","Herefordshire","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,138.60760375,1,2019,9,FALSE,"gbr.1_1"
"herefordshire_gbr.1_1_gb","Herefordshire","city_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,138.60760375,1,2019,10,TRUE,"gbr.1_1"
"herefordshire_gbr.1_1_gb","Herefordshire","city_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,10,"UK",36,138.60760375,1,2019,10,FALSE,"gbr.1_1"
"high peak_gbr.1_1_gb","High Peak","city_background_hour_mad",2019-04-22,"o3","µg/m3","aurn","GB","8-hour","mean",100,0,"WHO",14,153.569115,1,2019,11,TRUE,"gbr.1_1"
